name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Vince Carter,SG,34,Vince Carter,51,41,1387,9.7,22.9,.422,3.3,8.9,.366,6.4,14.0,.458,2.6,3.6,.735,1.6,5.2,6.8,3.0,1.7,0.6,2.0,4.5,25.3,104
Omri Casspi,SF,22,Omri Casspi,71,27,1702,6.7,16.2,.412,2.7,7.3,.372,3.9,8.9,.445,2.0,3.0,.673,2.2,6.9,9.1,2.2,1.6,0.4,2.0,3.4,18.1,106
Mario Chalmers,PG,24,Mario Chalmers,70,28,1579,5.2,13.0,.399,2.8,7.7,.359,2.4,5.3,.459,1.8,2.1,.871,0.4,4.5,4.9,5.9,2.5,0.2,3.0,5.3,14.9,103
Tyson Chandler,C,28,Tyson Chandler,74,74,2059,6.8,10.4,.654,0.0,0.0,,6.8,10.4,.654,5.5,7.5,.732,5.3,12.4,17.7,0.8,0.9,2.0,2.2,6.1,19.1,131
Wilson Chandler,SF,23,Wilson Chandler,72,49,2401,9.0,19.9,.450,2.3,6.7,.350,6.6,13.2,.501,2.7,3.4,.807,1.6,7.0,8.5,2.5,1.0,2.0,2.2,4.2,23.0,106
Wilson Chandler,SF,23,Wilson Chandler,51,30,1759,9.4,20.3,.461,2.5,7.0,.351,6.9,13.3,.518,2.7,3.4,.807,1.8,6.9,8.7,2.5,1.0,2.0,1.9,4.3,23.9,109
Wilson Chandler,SF,23,Wilson Chandler,21,19,642,7.9,18.9,.419,2.0,5.9,.347,5.9,13.0,.452,2.7,3.3,.810,1.0,7.2,8.2,2.7,1.1,1.9,2.9,3.7,20.5,96
Josh Childress,SG,27,Josh Childress,54,3,894,6.9,12.2,.565,0.1,0.9,.063,6.8,11.3,.606,1.6,3.4,.492,3.9,4.9,8.8,2.4,1.9,1.3,2.5,3.9,15.5,109
Earl Clark,SF,23,Earl Clark,42,0,464,7.7,17.8,.430,0.0,0.6,.000,7.7,17.3,.444,3.0,5.3,.574,4.2,7.2,11.4,1.0,0.9,2.0,3.2,5.1,18.4,91
Earl Clark,SF,23,Earl Clark,9,0,72,8.5,21.9,.387,0.0,0.0,,8.5,21.9,.387,3.5,7.1,.500,2.8,9.2,12.0,2.8,0.7,2.1,1.4,4.2,20.5,91
Earl Clark,SF,23,Earl Clark,33,0,392,7.5,17.0,.441,0.0,0.7,.000,7.5,16.4,.459,3.0,5.0,.595,4.4,6.8,11.3,0.7,0.9,2.0,3.5,5.2,18.0,91
Jarron Collins,C,32,Jarron Collins,28,0,181,1.7,6.0,.286,0.0,0.0,,1.7,6.0,.286,2.0,2.9,.700,4.0,2.9,6.9,0.6,1.2,0.3,2.0,8.3,5.5,85
Jarron Collins,C,32,Jarron Collins,23,0,157,1.6,4.9,.333,0.0,0.0,,1.6,4.9,.333,2.3,3.3,.700,2.3,3.3,5.6,0.3,1.3,0.3,1.6,7.9,5.6,89
Jarron Collins,C,32,Jarron Collins,5,0,24,2.3,13.6,.167,0.0,0.0,,2.3,13.6,.167,0.0,0.0,,15.9,0.0,15.9,2.3,0.0,0.0,4.5,11.4,4.5,77
Jason Collins,C,32,Jason Collins,49,28,593,3.1,6.4,.479,0.1,0.1,1.000,3.0,6.3,.471,2.4,3.7,.659,2.7,6.5,9.2,2.0,0.8,0.8,2.4,8.8,8.7,101
Sherron Collins,PG,23,Sherron Collins,20,0,66,5.7,20.3,.280,1.6,8.1,.200,4.1,12.2,.333,0.8,0.8,1.000,0.0,4.1,4.1,6.5,1.6,0.0,3.2,1.6,13.8,73
Darren Collison,PG,23,Darren Collison,79,79,2360,8.5,18.7,.457,0.9,2.7,.331,7.7,16.0,.479,4.3,5.0,.871,0.9,4.0,4.8,8.7,1.9,0.3,4.2,2.3,22.3,105
Nick Collison,C,30,Nick Collison,71,2,1524,4.7,8.2,.566,0.0,0.0,,4.7,8.2,.566,1.9,2.5,.753,4.0,6.7,10.7,2.3,1.4,1.1,1.9,7.1,11.2,120
Mike Conley,PG,23,Mike Conley,81,81,2872,7.7,17.3,.444,1.5,3.9,.369,6.2,13.4,.466,3.3,4.5,.733,0.6,3.9,4.5,9.6,2.6,0.3,3.2,3.3,20.1,108
Brian Cook,PF,30,Brian Cook,40,0,447,8.3,19.7,.424,3.9,9.1,.430,4.4,10.5,.418,1.7,2.8,.625,2.2,8.9,11.1,1.7,1.4,1.3,2.9,8.7,22.3,101
Daequan Cook,SG,23,Daequan Cook,43,0,598,6.8,15.7,.436,5.6,13.3,.422,1.2,2.3,.519,1.4,1.7,.800,0.7,5.5,6.2,1.7,1.2,0.1,1.5,4.4,20.7,122
Marcus Cousin,C,24,Marcus Cousin,4,0,18,5.9,8.8,.667,0.0,0.0,,5.9,8.8,.667,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,2.9,2.9,2.9,11.7,90
DeMarcus Cousins,C,20,DeMarcus Cousins,81,62,2309,9.4,21.9,.430,0.1,0.4,.167,9.4,21.5,.435,6.0,8.8,.687,4.7,10.5,15.3,4.5,1.9,1.5,5.9,7.2,25.0,94
Jamal Crawford,SG,30,Jamal Crawford,76,0,2297,8.6,20.4,.421,2.8,8.2,.341,5.8,12.3,.474,5.2,6.1,.854,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,105
Jordan Crawford,SG,22,Jordan Crawford,42,18,1027,9.6,25.1,.384,1.7,6.4,.258,8.0,18.7,.427,3.7,4.2,.869,1.6,3.7,5.3,5.9,2.0,0.2,4.2,3.2,24.6,92
Jordan Crawford,SG,22,Jordan Crawford,16,0,160,9.1,25.9,.351,3.0,9.1,.333,6.0,16.8,.360,1.3,2.0,.667,3.0,6.4,9.4,5.0,1.0,0.0,5.0,4.4,22.5,83
Jordan Crawford,SG,22,Jordan Crawford,26,18,867,9.7,25.0,.390,1.4,6.0,.238,8.3,19.0,.438,4.1,4.6,.885,1.3,3.2,4.5,6.0,2.1,0.2,4.0,3.0,25.0,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dante Cunningham,PF,23,Dante Cunningham,78,18,1637,7.2,15.6,.462,0.0,0.4,.077,7.2,15.2,.473,1.5,2.1,.726,3.2,6.0,9.2,1.4,1.8,1.4,1.7,5.9,16.0,101
Dante Cunningham,PF,23,Dante Cunningham,56,9,1108,6.2,14.3,.433,0.0,0.2,.000,6.2,14.1,.439,1.6,2.2,.711,3.6,5.7,9.3,1.5,1.9,1.6,1.6,6.8,14.0,100
Dante Cunningham,PF,23,Dante Cunningham,22,9,529,9.3,18.3,.508,0.1,0.9,.111,9.2,17.4,.529,1.3,1.7,.765,2.3,6.6,8.9,1.3,1.5,1.1,1.8,3.8,20.0,103
Stephen Curry,PG,22,Stephen Curry,74,74,2489,10.3,21.4,.480,3.1,7.0,.442,7.2,14.5,.498,4.3,4.6,.934,1.1,4.8,5.8,8.8,2.2,0.4,4.6,4.7,27.9,113
Samuel Dalembert,C,29,Samuel Dalembert,80,46,1938,7.0,14.8,.473,0.0,0.1,.000,7.0,14.7,.474,2.8,3.9,.730,5.5,11.6,17.1,1.7,0.9,3.0,3.4,5.9,16.8,100
Erick Dampier,C,35,Erick Dampier,51,22,815,3.4,5.8,.584,0.0,0.1,.000,3.4,5.7,.591,1.6,2.9,.545,3.4,8.0,11.5,1.4,0.9,3.0,2.1,5.3,8.3,110
Antonio Daniels,PG,35,Antonio Daniels,4,0,35,3.0,7.5,.400,0.0,3.0,.000,3.0,4.5,.667,3.0,3.0,1.000,0.0,7.5,7.5,3.0,0.0,0.0,1.5,0.0,9.0,101
Marquis Daniels,SF,30,Marquis Daniels,49,0,938,6.5,13.1,.491,0.2,1.2,.190,6.2,11.9,.521,2.2,3.2,.684,1.4,5.0,6.4,3.6,2.2,1.2,2.2,3.6,15.3,102
Baron Davis,PG,31,Baron Davis,58,44,1649,9.1,21.7,.417,2.5,7.5,.339,6.5,14.2,.458,3.2,4.1,.771,1.1,3.8,4.9,12.3,2.4,0.9,4.6,4.5,23.8,105
Baron Davis,PG,31,Baron Davis,43,35,1269,8.7,21.0,.416,1.8,6.2,.296,6.9,14.8,.466,3.2,4.2,.760,1.2,3.7,4.9,12.2,2.5,0.9,4.4,4.6,22.5,104
Baron Davis,PG,31,Baron Davis,15,9,380,10.2,24.2,.421,4.9,11.8,.414,5.3,12.4,.429,3.0,3.7,.815,0.8,4.1,4.9,12.5,2.2,0.8,5.3,3.9,28.2,106
Ed Davis,PF,21,Ed Davis,65,17,1602,6.9,12.0,.576,0.0,0.0,,6.9,12.0,.576,2.3,4.1,.555,5.4,9.5,14.9,1.3,1.3,2.2,1.5,5.9,16.2,120
Glen Davis,C,25,Glen Davis,78,13,2298,8.3,18.5,.448,0.0,0.3,.133,8.3,18.2,.454,4.5,6.1,.736,2.3,7.5,9.8,2.1,1.8,0.7,2.0,5.3,21.1,101
Austin Daye,SF,22,Austin Daye,72,16,1446,7.2,17.5,.410,2.6,6.4,.401,4.6,11.1,.415,3.1,4.0,.759,2.4,7.8,10.2,2.9,1.5,1.5,2.2,6.1,20.0,106
Carlos Delfino,SF,28,Carlos Delfino,49,40,1590,6.7,17.3,.390,3.5,9.6,.370,3.2,7.7,.415,2.0,2.5,.800,0.8,5.9,6.7,3.8,2.6,0.3,1.9,2.4,19.0,104
Luol Deng,SF,25,Luol Deng,82,82,3208,8.8,19.1,.460,1.9,5.5,.345,6.9,13.6,.506,4.2,5.6,.753,1.9,6.0,7.9,3.8,1.3,0.8,2.6,2.7,23.7,111
DeMar DeRozan,SG,21,DeMar DeRozan,82,82,2851,9.8,20.9,.467,0.1,0.9,.096,9.7,20.0,.485,5.9,7.3,.813,1.4,4.4,5.7,2.7,1.5,0.6,2.6,3.9,25.6,106
Boris Diaw,PF,28,Boris Diaw,82,82,2778,7.3,14.9,.492,1.5,4.4,.345,5.8,10.6,.553,1.6,2.4,.683,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,107
Ike Diogu,PF,27,Ike Diogu,36,0,470,9.1,16.3,.561,0.0,0.0,,9.1,16.3,.561,4.5,6.8,.661,4.5,8.1,12.6,0.2,0.3,0.3,2.4,7.9,22.8,113
DeSagana Diop,C,29,DeSagana Diop,16,0,181,2.4,7.1,.333,0.0,0.0,,2.4,7.1,.333,1.2,3.3,.364,3.5,8.3,11.8,2.1,1.2,4.4,3.3,7.7,5.9,73
Keyon Dooling,PG,30,Keyon Dooling,80,22,1757,6.3,15.8,.397,2.5,7.1,.346,3.8,8.7,.439,2.4,2.9,.830,0.4,3.2,3.6,7.4,1.6,0.1,2.8,3.6,17.4,103
Joey Dorsey,C,27,Joey Dorsey,43,9,522,5.1,9.8,.525,0.0,0.0,,5.1,9.8,.525,3.1,6.4,.477,7.8,11.0,18.8,2.7,2.4,1.7,3.9,7.7,13.4,103
Toney Douglas,SG,24,Toney Douglas,81,9,1971,8.0,19.2,.416,3.6,9.8,.373,4.4,9.5,.460,2.2,2.7,.794,1.7,4.6,6.2,6.2,2.3,0.1,2.3,4.5,21.8,111
Chris Douglas-Roberts,SF,24,Chris Douglas-Roberts,44,12,884,7.1,16.5,.429,0.9,2.8,.326,6.2,13.7,.449,4.5,5.4,.831,0.4,4.9,5.3,3.0,1.8,0.8,2.1,4.4,19.5,102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zabian Dowdell,PG,26,Zabian Dowdell,24,0,292,8.9,21.8,.408,0.5,1.7,.300,8.4,20.0,.417,2.8,3.0,.941,0.9,2.6,3.5,8.9,3.5,0.3,5.1,5.2,21.1,91
Goran Dragić,PG,24,Goran Dragić,70,5,1234,7.9,18.2,.435,2.3,6.4,.361,5.6,11.8,.476,3.4,5.5,.624,1.5,4.4,5.9,8.4,2.1,0.4,4.8,5.2,21.6,100
Goran Dragić,PG,24,Goran Dragić,48,2,856,7.9,18.8,.421,1.7,6.0,.277,6.2,12.8,.488,3.5,5.8,.608,1.4,3.7,5.1,8.9,2.1,0.4,5.7,5.3,21.0,93
Goran Dragić,PG,24,Goran Dragić,22,3,378,8.0,16.8,.472,3.8,7.3,.519,4.2,9.6,.437,3.2,4.9,.667,1.6,5.9,7.5,7.4,1.9,0.5,2.8,4.7,22.9,120
Jared Dudley,SF,25,Jared Dudley,82,15,2140,7.1,14.9,.477,2.5,6.0,.415,4.6,8.9,.519,3.8,5.2,.743,2.6,4.9,7.6,2.6,2.1,0.5,1.8,3.3,20.6,119
Chris Duhon,PG,28,Chris Duhon,51,5,774,3.3,8.8,.380,0.9,3.5,.250,2.4,5.2,.468,1.0,1.7,.560,0.6,2.9,3.5,8.0,1.1,0.1,4.1,2.0,8.5,88
Tim Duncan,C,34,Tim Duncan,76,76,2156,10.1,20.2,.500,0.0,0.1,.000,10.1,20.1,.502,4.4,6.2,.716,4.1,12.3,16.4,4.9,1.2,3.5,2.9,2.9,24.6,111
Mike Dunleavy,SG,30,Mike Dunleavy,61,44,1683,7.2,15.7,.462,3.1,7.6,.402,4.2,8.0,.519,3.0,3.8,.800,0.8,7.5,8.3,3.2,1.2,0.9,2.1,3.2,20.5,115
Ronald Dupree,SF,30,Ronald Dupree,3,0,13,4.0,15.9,.250,0.0,4.0,.000,4.0,11.9,.333,0.0,0.0,,0.0,11.9,11.9,4.0,0.0,0.0,0.0,8.0,8.0,69
Kevin Durant,SF,22,Kevin Durant,78,78,3038,12.1,26.2,.462,2.5,7.1,.350,9.6,19.2,.504,10.1,11.5,.880,1.0,8.1,9.1,3.6,1.5,1.3,3.7,2.7,36.8,115
Devin Ebanks,SG,21,Devin Ebanks,20,0,118,9.4,22.9,.412,0.9,2.2,.400,8.5,20.6,.413,8.1,10.3,.783,6.7,5.4,12.1,0.9,1.8,2.2,2.7,3.1,27.8,109
Wayne Ellington,SG,23,Wayne Ellington,62,8,1181,6.7,16.7,.403,2.0,5.1,.397,4.7,11.6,.406,1.8,2.2,.792,1.1,3.5,4.6,3.0,1.2,0.1,2.2,3.6,17.3,100
Monta Ellis,SG,25,Monta Ellis,80,80,3227,11.4,25.3,.451,2.1,5.9,.361,9.2,19.3,.478,5.3,6.8,.789,0.7,3.7,4.4,7.1,2.6,0.4,4.0,3.2,30.3,107
Francisco Elson,C,34,Francisco Elson,62,1,610,4.7,9.8,.478,0.0,0.0,,4.7,9.8,.478,2.2,2.7,.839,3.0,6.9,9.9,2.9,1.8,1.2,2.8,7.3,11.6,101
Melvin Ely,C,32,Melvin Ely,30,2,366,3.8,7.0,.549,0.0,0.0,,3.8,7.0,.549,1.8,2.9,.619,3.7,6.4,10.2,1.9,0.5,1.5,1.9,6.9,9.5,113
Semih Erden,C,24,Semih Erden,41,8,595,5.5,9.9,.559,0.0,0.0,,5.5,9.9,.559,3.5,5.3,.650,3.3,7.2,10.5,1.8,1.3,2.1,3.0,9.3,14.5,105
Semih Erden,C,24,Semih Erden,37,7,531,5.8,9.7,.598,0.0,0.0,,5.8,9.7,.598,3.4,5.4,.630,3.1,7.6,10.7,1.9,1.3,2.1,3.2,9.2,15.0,107
Semih Erden,C,24,Semih Erden,4,1,64,3.2,11.3,.286,0.0,0.0,,3.2,11.3,.286,4.0,4.8,.833,4.8,4.0,8.9,0.8,1.6,2.4,1.6,9.7,10.5,92
Jeremy Evans,SF,23,Jeremy Evans,49,3,463,8.7,13.1,.661,0.0,0.1,.000,8.7,13.0,.667,3.0,4.2,.703,4.1,6.9,11.0,2.7,1.9,1.9,2.2,5.7,20.3,128
Maurice Evans,SF,32,Maurice Evans,73,24,1549,6.0,14.4,.417,1.9,5.7,.329,4.1,8.7,.475,1.8,2.0,.897,1.8,3.5,5.3,1.5,1.2,0.5,1.1,4.4,15.6,107
Maurice Evans,SF,32,Maurice Evans,47,12,837,5.1,12.9,.393,1.8,5.7,.315,3.3,7.2,.455,1.5,1.8,.857,1.5,3.9,5.4,1.9,1.0,0.3,1.0,4.8,13.5,104
Maurice Evans,SF,32,Maurice Evans,26,12,712,7.0,16.0,.439,1.9,5.6,.346,5.1,10.4,.490,2.0,2.2,.933,2.1,3.1,5.2,1.1,1.3,0.6,1.3,4.0,18.0,110
Reggie Evans,PF,30,Reggie Evans,30,18,798,2.7,6.7,.408,0.0,0.1,.000,2.7,6.6,.412,3.1,5.7,.545,7.7,14.6,22.3,2.5,1.9,0.4,2.5,5.8,8.6,106
Tyreke Evans,SG,21,Tyreke Evans,57,53,2107,9.1,22.3,.409,1.0,3.5,.291,8.1,18.8,.432,4.9,6.4,.771,1.1,5.5,6.6,7.6,2.0,0.7,4.4,3.4,24.2,98
Patrick Ewing,SF,26,Patrick Ewing,7,0,19,0.0,14.2,.000,0.0,5.7,.000,0.0,8.5,.000,8.5,11.4,.750,2.8,2.8,5.7,5.7,0.0,2.8,2.8,2.8,8.5,64
Christian Eyenga,SF,21,Christian Eyenga,44,18,947,7.1,16.7,.425,1.4,5.0,.275,5.7,11.7,.488,1.0,1.5,.643,1.5,5.2,6.7,1.9,1.9,1.5,2.6,4.2,16.5,90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Farmar,PG,24,Jordan Farmar,73,18,1796,7.6,19.4,.392,3.2,9.0,.359,4.3,10.3,.421,2.4,3.0,.820,0.7,4.4,5.1,10.9,1.8,0.2,4.1,3.8,20.8,102
Derrick Favors,PF,19,Derrick Favors,78,27,1535,7.5,14.4,.517,0.0,0.0,,7.5,14.4,.517,3.6,6.0,.595,5.9,8.4,14.3,1.4,1.0,2.4,2.7,8.5,18.5,108
Derrick Favors,PF,19,Derrick Favors,56,23,1091,6.9,13.5,.511,0.0,0.0,,6.9,13.5,.511,3.5,5.7,.612,6.2,8.4,14.5,1.0,0.9,2.0,2.7,9.0,17.3,107
Derrick Favors,PF,19,Derrick Favors,22,4,444,8.8,16.6,.529,0.0,0.0,,8.8,16.6,.529,3.8,6.8,.561,5.3,8.3,13.7,2.1,1.3,3.2,2.5,7.5,21.4,110
Raymond Felton,PG-SG,26,Raymond Felton,75,54,2737,7.8,18.4,.425,2.1,6.0,.353,5.7,12.4,.460,3.6,4.4,.805,0.9,4.1,4.9,11.5,2.3,0.2,4.1,2.8,21.4,108
Raymond Felton,PG,26,Raymond Felton,54,54,2074,8.2,19.4,.423,2.1,6.5,.328,6.1,12.9,.471,3.8,4.4,.867,1.0,3.7,4.7,11.8,2.3,0.3,4.3,2.7,22.4,108
Raymond Felton,SG,26,Raymond Felton,21,0,663,6.7,15.5,.431,2.1,4.6,.459,4.5,10.8,.420,2.8,4.5,.617,0.6,5.1,5.7,10.4,2.1,0.0,3.4,2.8,18.3,108
Rudy Fernández,SG,25,Rudy Fernández,78,3,1821,6.4,17.2,.370,3.5,10.8,.321,2.9,6.4,.453,3.8,4.4,.863,1.1,4.0,5.2,5.8,2.6,0.4,2.6,4.0,20.0,108
Kyrylo Fesenko,C,24,Kyrylo Fesenko,53,1,456,5.1,11.6,.440,0.0,0.1,.000,5.1,11.4,.444,2.1,5.3,.391,3.9,8.6,12.5,2.1,0.5,1.8,2.9,10.4,12.3,89
Landry Fields,SG,22,Landry Fields,82,81,2541,5.9,11.9,.497,1.7,4.3,.393,4.2,7.6,.556,2.2,2.9,.769,2.1,8.2,10.3,3.1,1.6,0.3,2.1,2.3,15.8,115
Derek Fisher,PG,36,Derek Fisher,82,82,2297,4.7,12.2,.389,1.5,3.7,.396,3.3,8.5,.386,1.9,2.4,.806,0.3,3.2,3.5,5.2,2.3,0.2,1.6,4.4,12.9,105
Jonny Flynn,PG,21,Jonny Flynn,53,8,983,5.5,15.0,.365,1.6,5.1,.310,3.9,9.9,.393,1.6,2.1,.762,0.6,3.3,3.9,9.2,1.7,0.2,5.7,2.9,14.1,85
Gary Forbes,SF,25,Gary Forbes,63,11,791,7.9,17.3,.454,1.2,3.7,.328,6.7,13.7,.488,3.7,5.5,.678,1.8,5.6,7.4,3.1,1.5,0.4,2.9,4.9,20.7,101
T.J. Ford,PG,27,T.J. Ford,41,3,773,6.0,15.5,.386,0.4,2.1,.188,5.6,13.4,.417,2.3,3.1,.729,1.1,4.2,5.3,9.2,2.3,0.5,4.1,4.5,14.6,91
Jeff Foster,C,34,Jeff Foster,56,3,940,4.3,9.0,.479,0.0,0.2,.000,4.3,8.8,.488,1.5,2.6,.563,8.6,10.2,18.9,2.5,1.3,1.7,1.4,6.8,10.1,122
Randy Foye,SG,27,Randy Foye,63,24,1551,6.9,17.7,.388,2.4,7.2,.327,4.5,10.5,.430,4.4,5.0,.893,0.4,3.0,3.4,5.7,1.6,0.7,3.2,4.1,20.5,103
Channing Frye,PF,27,Channing Frye,77,64,2541,7.2,16.6,.432,3.4,8.8,.390,3.7,7.8,.479,1.8,2.1,.832,1.3,9.0,10.3,1.9,0.9,1.6,1.5,5.4,19.5,110
Dan Gadzuric,C-PF,32,Dan Gadzuric,42,9,463,6.0,14.4,.419,0.0,0.1,.000,6.0,14.3,.422,1.1,3.0,.370,7.9,7.1,15.0,1.6,1.4,3.2,3.2,10.1,13.1,93
Dan Gadzuric,C,32,Dan Gadzuric,28,4,297,6.3,15.0,.420,0.0,0.2,.000,6.3,14.8,.425,0.9,2.4,.357,9.0,5.6,14.7,1.9,1.7,3.1,3.6,10.7,13.5,94
Dan Gadzuric,PF,32,Dan Gadzuric,14,5,166,5.5,13.2,.415,0.0,0.0,,5.5,13.2,.415,1.6,4.2,.385,5.8,10.0,15.8,1.0,1.0,3.5,2.6,9.0,12.5,89
Sundiata Gaines,PG,24,Sundiata Gaines,24,0,301,7.3,18.2,.400,1.6,6.6,.237,5.7,11.6,.493,3.1,6.2,.500,2.2,4.3,6.6,7.3,2.8,0.2,4.7,4.3,19.2,92
Sundiata Gaines,PG,24,Sundiata Gaines,8,0,65,5.4,16.8,.318,1.5,4.6,.333,3.8,12.2,.313,3.8,7.7,.500,0.8,3.8,4.6,4.6,2.3,0.0,4.6,3.1,16.1,79
Sundiata Gaines,PG,24,Sundiata Gaines,6,0,90,8.6,20.1,.429,1.7,8.6,.200,6.9,11.5,.600,1.1,3.4,.333,1.1,3.4,4.6,6.3,2.3,0.6,4.6,5.7,20.1,89
Sundiata Gaines,PG,24,Sundiata Gaines,10,0,146,7.3,17.6,.417,1.5,6.2,.235,5.9,11.3,.516,4.0,7.3,.550,3.7,5.1,8.8,9.1,3.3,0.0,4.8,4.0,20.1,99
Danilo Gallinari,PF-SF,22,Danilo Gallinari,62,60,2104,6.3,15.3,.414,2.5,7.0,.352,3.9,8.3,.467,8.0,9.3,.862,1.4,5.9,7.3,2.5,1.2,0.6,2.0,3.4,23.2,120
Danilo Gallinari,PF,22,Danilo Gallinari,48,48,1671,6.3,15.3,.415,2.5,7.2,.347,3.8,8.1,.474,7.8,8.7,.893,1.4,5.4,6.9,2.5,1.1,0.5,1.7,3.5,23.0,122
Danilo Gallinari,SF,22,Danilo Gallinari,14,12,433,6.3,15.2,.412,2.3,6.3,.370,3.9,8.9,.442,9.0,11.7,.772,1.3,7.5,8.8,2.6,1.5,1.0,2.9,3.1,23.9,113
Francisco García,SF,29,Francisco García,58,34,1386,7.5,17.3,.436,2.9,8.1,.362,4.6,9.1,.502,2.4,2.8,.855,0.9,4.0,4.8,2.6,1.9,1.8,1.6,4.6,20.4,113
Kevin Garnett,PF,34,Kevin Garnett,71,71,2220,10.4,19.7,.528,0.0,0.1,.200,10.4,19.5,.530,4.5,5.2,.862,2.0,13.1,15.1,4.1,2.3,1.4,2.8,3.5,25.3,110
Marc Gasol,C,26,Marc Gasol,81,81,2586,7.4,14.0,.527,0.1,0.1,.429,7.3,13.8,.528,4.4,5.9,.748,3.1,8.4,11.5,4.0,1.5,2.7,2.9,5.4,19.2,113
Pau Gasol,C,30,Pau Gasol,82,82,3037,10.3,19.5,.529,0.0,0.1,.333,10.3,19.5,.530,6.2,7.5,.823,4.7,9.9,14.6,4.8,0.8,2.3,2.5,3.5,26.8,123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rudy Gay,SF,24,Rudy Gay,54,54,2152,9.9,21.1,.471,1.4,3.5,.396,8.5,17.6,.486,4.7,5.8,.805,2.0,6.2,8.2,3.7,2.2,1.4,3.3,3.2,25.9,108
Alonzo Gee,SG,23,Alonzo Gee,56,34,1118,5.6,12.2,.458,0.8,2.4,.333,4.8,9.8,.488,3.3,4.2,.783,2.9,5.5,8.4,1.8,1.8,0.8,2.5,4.3,15.3,103
Alonzo Gee,SG,23,Alonzo Gee,5,0,18,2.9,8.7,.333,0.0,0.0,,2.9,8.7,.333,0.0,0.0,,5.8,2.9,8.7,0.0,0.0,5.8,8.7,8.7,5.8,52
Alonzo Gee,SG,23,Alonzo Gee,11,5,127,4.8,10.9,.444,0.0,0.8,.000,4.8,10.1,.480,3.2,4.8,.667,4.4,4.4,8.9,2.0,2.8,0.0,3.2,4.0,12.9,97
Alonzo Gee,SG,23,Alonzo Gee,40,29,973,5.7,12.4,.462,0.9,2.6,.347,4.8,9.8,.492,3.4,4.2,.800,2.6,5.7,8.3,1.7,1.7,0.8,2.3,4.3,15.7,105
Paul George,SG,20,Paul George,61,19,1265,7.2,15.8,.453,1.6,5.5,.297,5.5,10.3,.537,3.1,4.0,.762,1.5,7.5,9.0,2.6,2.5,1.0,2.8,5.1,19.1,103
Daniel Gibson,SG,24,Daniel Gibson,67,15,1865,7.3,18.3,.400,3.3,8.1,.403,4.0,10.2,.398,3.7,4.5,.822,0.7,4.2,4.9,5.6,1.3,0.6,2.2,4.3,21.6,108
Taj Gibson,PF,25,Taj Gibson,80,19,1742,7.1,15.3,.466,0.0,0.2,.125,7.1,15.1,.472,3.0,4.5,.676,4.9,9.0,14.0,1.8,1.2,3.2,2.2,6.2,17.4,106
Manu Ginóbili,SG,33,Manu Ginóbili,80,79,2426,9.5,21.8,.433,3.3,9.5,.349,6.2,12.4,.497,7.7,8.8,.871,0.9,5.4,6.3,8.4,2.6,0.6,3.7,3.5,29.9,116
Ryan Gomes,SF,28,Ryan Gomes,76,62,2095,5.1,12.5,.410,1.8,5.2,.341,3.3,7.3,.459,1.5,2.1,.718,1.5,4.8,6.3,2.9,1.5,0.3,1.4,3.9,13.5,107
Drew Gooden,PF,29,Drew Gooden,35,18,860,9.7,22.5,.431,0.2,1.2,.150,9.5,21.3,.447,5.0,6.3,.794,4.5,10.3,14.8,2.9,1.3,1.1,2.9,6.1,24.6,101
Ben Gordon,SG,27,Ben Gordon,82,27,2131,8.6,19.5,.440,2.7,6.7,.402,5.9,12.7,.460,3.4,4.0,.850,1.0,3.9,4.9,4.3,1.2,0.4,3.6,4.5,23.3,104
Eric Gordon,SG,22,Eric Gordon,56,56,2112,10.5,23.2,.450,2.6,7.1,.364,7.9,16.1,.488,7.0,8.5,.825,1.1,2.9,4.0,6.0,1.7,0.4,3.7,2.8,30.5,112
Marcin Gortat,C,26,Marcin Gortat,80,14,2032,8.5,15.2,.561,0.0,0.1,.250,8.5,15.1,.563,3.5,4.9,.725,3.7,12.2,15.9,1.8,0.9,2.3,2.0,4.7,20.6,117
Marcin Gortat,C,26,Marcin Gortat,25,2,396,5.8,10.8,.543,0.0,0.0,,5.8,10.8,.543,1.6,2.4,.667,5.0,10.6,15.7,2.3,0.9,2.8,2.3,6.9,13.3,114
Marcin Gortat,C,26,Marcin Gortat,55,12,1636,9.1,16.2,.563,0.0,0.1,.250,9.1,16.1,.566,4.0,5.4,.731,3.4,12.5,15.9,1.6,0.9,2.2,2.0,4.2,22.3,117
Joey Graham,SF,28,Joey Graham,39,8,586,7.2,15.8,.458,0.8,2.6,.300,6.4,13.1,.490,2.6,3.2,.806,0.7,6.7,7.4,1.6,0.5,0.6,2.5,6.4,17.8,96
